,Date,User,Tweet
6689,2022-09-07 10:19:28+00:00,akeemoye,Chelsea Sack Head Coach Tuchel https://t.co/gy2PWpoUvV
6690,2022-09-07 10:19:25+00:00,ZinaSpeaks,"This Tuchel sack is not shocking to me but the decision is radical and hasty . 

He should have been sacked from the beginning of the season because he performed poorly last season  but to back him in the transfer market by getting the players he wants and sacking him"
6691,2022-09-07 10:19:24+00:00,nasur_ibrahim,@FabrizioRomano @FabrizioRomano didn’t you see we have sack tuchel??? Pls attach Ronaldo in the story if you will share
6692,2022-09-07 10:19:23+00:00,NewsExpressNgr,BREAKING: Chelsea Sack Manager Tuchel - https://t.co/lwNJJr1nGd
6693,2022-09-07 10:19:21+00:00,yinkaofficial,"Mount, Havertz made Chelsea sack tuchel"
6694,2022-09-07 10:19:19+00:00,femi2c,"I'm actually speechless on the sack of Tuchel. I wasn't expecting this, though reactional by the boards but I believe there must be something behind the scene that fuel his sack which we don't know."
6695,2022-09-07 10:19:18+00:00,Somescky,Tuchel go follow conte fight; Italian mob take am personal...todd boehly had no choice than to sack him!!!😆😆
6696,2022-09-07 10:19:16+00:00,dedlues,"Now Tuchel lately imo he’s been extremely stale, but also this is such a reactive &amp; impatient sack it’s ridiculous

It was clear the intention was to build long term, &amp; now because of some attacking stinkers (like Ziyech), this sack happened…

Todd Boehley is so directionless 💀"
6697,2022-09-07 10:19:16+00:00,PrinceOlawale01,"@Tunnykvng Am thinking in that direction too,how do U sack a Manager like Tuchel for few bad results?"
6698,2022-09-07 10:19:15+00:00,TSeedorf8,"🚨🚨Breaking: Chelsea considering to appoint former Manchester united boss Ole Gunnar Solskjær, following the sack of Thomas Tuchel."
6699,2022-09-07 10:19:14+00:00,BWills95,"My overwhelming emotion is disappointment, is 95% of the time Chelsea sack a manager. Although it can’t be ignored that not a single forward-thinking player has improved under Tuchel, that was his fatal flaw and it needs addressing. A"
6700,2022-09-07 10:19:12+00:00,steve2sd,"ChelseaFC' sack of Tuchel, a #BadDecision!!!."
6701,2022-09-07 10:19:11+00:00,MatrangaDorothy,Chelsea SACK Thomas Tuchel After Abysmal Run In The Premier League Was Coupled With Humiliating Loss Against Dinamo Zagreb In The Champions League https://t.co/1KgEmL7Kr6
6702,2022-09-07 10:19:09+00:00,kobby_smalling,You see how the agric teacher of Zagreb make them sack Tuchel? Life no balance charlie
6703,2022-09-07 10:19:09+00:00,scoopylord,"@LDNFootbalI @RampantBlue So y’all think you can hire zidane with the low mentality the fans has, sorry to say this but you can never get him, after a bad 6 months you guys will be calling for his sack smh 🤦‍♂️ y’all don’t know why tuchel has done. Shame to the club and the fans"
6704,2022-09-07 10:19:00+00:00,_jnr_sox,"Dawg it was coming 

Chelsea sack manager Thomas Tuchel as new owner Todd Boehly wields axe https://t.co/mxIi1mvEss"
6705,2022-09-07 10:18:58+00:00,_KON3,Still finding it difficult to wrap my head around Tuchel's sack.
6706,2022-09-07 10:18:57+00:00,Sylvest30733995,CHELSEA SACK THOMAS TUCHEL
6707,2022-09-07 10:18:53+00:00,lietta_jay02,@am_clinton11 It was painful to watch but to sack Tuchel so early eysh
6708,2022-09-07 10:18:51+00:00,StST4N,"I knew they will sack Tuchel, 
He is too rigid and can't manage big players...

He needs to go for mid-table teams like Everton, Roma and Sevilla..."
6709,2022-09-07 10:18:50+00:00,PromptNewso,Chelsea Sack Head Coach Tuchel https://t.co/H2H2dJIuhc
6710,2022-09-07 10:18:50+00:00,iReporteronline,BREAKING: Chelsea Sack Manager Thomas Tuchel (DETAILS) https://t.co/mjhNISfjm8
6711,2022-09-07 10:18:49+00:00,Ezinwoke1,That clash between Antonio Conte and Thomas Tuchel at Stamford Bridge could be the decisive reason for this sack. Indiscipline!
6712,2022-09-07 10:18:46+00:00,BetKingNG,Was Chelsea right to sack Tuchel?
6713,2022-09-07 10:18:44+00:00,umairlicious,Chelsea made the right call to sack Tuchel. He was never made for a big league like EPL.
6714,2022-09-07 10:18:43+00:00,ayohorlabam1,"@goal Chelsea's decision to sack Thomas Tuchel is
unrelated to the UCL defeat to Dinamo Zagreb
last night. Decision had already been made.
They hope to appoint replacement quickly,
possibly before Fulham game."
6715,2022-09-07 10:18:42+00:00,Chief_Sweetus,"Thomas Tuchel was an exceptional manager, who took Chelsea from bottom to top last season and qualified for the #ChampionsLeague. He has a clean record of multiple wins at Chelsea and deserves an accolade, not the sack letter. Whatever is going on is a conspiracy beyond football! https://t.co/fNOIqqlTB1"
6716,2022-09-07 10:18:42+00:00,ievrenofficial,Chelsea sack manager Tuchel after poor start to season https://t.co/jfoox8vgZ5
6717,2022-09-07 10:18:40+00:00,G2KCE,"@JacobsBen Yes, #Tuchel could have done more with the kounde and Raphina transfers, however, poor tactics n in-game management, inability to improve the team esp in the striker position have him the sack. If he was doing great on the pitch, he would have been kept despite d issues mentioned"
6718,2022-09-07 10:18:40+00:00,Highprince_esq,"@todd_boehly I appreciate your decision to sack Tuchel,who I believe had been having a melt down after his divorce. Now as for a choice of coach to hire? Consider Zidane. He has tremendous both on domestic and Champion league level. In addition, he has player pull power."
6719,2022-09-07 10:18:33+00:00,El_Pappino,"I was telling my pops Chelsea would sack Tuchel at the first opportunity, coz new Owners always want their own guys"
6720,2022-09-07 10:18:32+00:00,samizubaidi11,@ksccfc @tomhill261 I just dont get it. We have to play back 5 and the only manager that comes close to Tuchel in a back 5 system is Conte. So why sack Tuchel and not see it through. The season will be shit regardless
6721,2022-09-07 10:18:31+00:00,aimanaszman,"Tuchel ni level level Klopp &amp; Pep je, kenapa bingai sangat pergi sack eh. https://t.co/i8LBUOGmbe"
6722,2022-09-07 10:18:25+00:00,Yeawagmi,"You back a manager with over £271m, allowing him to sign 10 players only for you to sack him after 7 games.
Boehdy sacking Tuchel at this stage might be his biggest mistake at the club. https://t.co/rxWYNZmJ1j"
6723,2022-09-07 10:18:24+00:00,EFLheritage,There must have been some mutuality to Tuchel’s termination. No way you back a manager with over £200million and sack him after 6 games!
6724,2022-09-07 10:18:23+00:00,Dhemolaa,"Another Manager will use the Players Tuchel bought to win Premier League and other cups, Chelsea will sack him after few more months..... the cycle continues."
6725,2022-09-07 10:18:21+00:00,AfcGabeast,"Ole, Lampard, Mou, Tuchel all getting the sack before him. The process finally banging. Arsenal top of the table. A good time to be an Arsenal fan and Arteta In. 👌 https://t.co/7xEgr21kg0"
6726,2022-09-07 10:18:19+00:00,Himanshu_Extra,I think it was right decision to sack Tuchel despite 260 million transfer spending. Mourinho remains my favorite chelsea manager of all time and Boehly made a bold decision as he wants to win every trophy and Tuchel’s personal life is not going so good right now. Fairs👏👏
6727,2022-09-07 10:18:18+00:00,officialmrkazi,"So upon everything wey Tuchel do for Chelsea dem still get mind sack am. Only God fit give person second chance,

Lesson learn' https://t.co/3wf86X3NPK"
6728,2022-09-07 10:18:18+00:00,P7techlive,Chelsea sack manager Thomas Tuchel after six Premier League rounds https://t.co/bkQtKzilnP
6729,2022-09-07 10:18:15+00:00,SHeyilaSnr,I mean we sack ancelloti after winning league and fa😂😂😂. Who is tuchel
6730,2022-09-07 10:18:14+00:00,paultee006,"Tuchel SACKED?

Understand new owners always hire new managers but what's the point backing him with almost £300m only to sack him 7 games into the season? Unbelievable."
6731,2022-09-07 10:18:13+00:00,TuchelFC_,"I really don’t get the decision to sack Tuchel. We’ve spent the most money in Europe after handing him the keys. The season was far from over, it just feels to early for me 

I’m bitterly disappointed.."
6732,2022-09-07 10:18:10+00:00,IFTVMarco,"@hashim0307 Allegri isn’t doing bad enough for Juventus to sack him, I think they give him the year unless they’re far off ucl. Could be wrong but I also don’t think Tuchel will fix much of the issue"
6733,2022-09-07 10:18:07+00:00,IamDONAVE,@Blue_Footy Nobody will sack the Tuchel that won UCL; base on pre and early post UCL. The Tuchel that was sacked was not it. It’s obvious to person wey get eye.
6734,2022-09-07 10:18:04+00:00,Naush_ayy,"It's always a tough decision to sack the manager over the difference of opinion and the performance debacle. It will be a long season with new signings and a new coach.... Good Luck Chelsea, Goodbye Tuchel, Thank you for what you've done!"
6735,2022-09-07 10:18:01+00:00,adabagcompany,Chelsea sack Thomas Tuchel following £270m transfer spend https://t.co/JH3EwZs5mP
6736,2022-09-07 10:17:59+00:00,Folexdaniel,"@4kinreal @Letter_to_Jack Man even if na 6months contract
The sacking is nonsense
Since you already knew you wanna sack him just do so and get a manager b4 the end of the window.

But I'm sure this sacking as to do with Todd signing players Tuchel don't want.. Very soon truth go show sha"
6737,2022-09-07 10:17:58+00:00,DamnAlasman,"Chelsea Prayer Band Group That Facilitated Tuchel's Sack With Their Prayers🤣
@ChelseaFC nor dey joke 🤣 https://t.co/vxD6tfIa9R"
6738,2022-09-07 10:17:57+00:00,MmoaNkoaaa,"As them sack Tuchel de3 rydee nobody make shi pass Klopp 😂😂
His job is on the line"
6739,2022-09-07 10:17:57+00:00,TheFootballPink,"Are Chelsea right to sack Tuchel?
#CFC #TuchelOut 🔵🔵🔵"
6740,2022-09-07 10:17:51+00:00,krishnakanthCF1,"@Jubimadrid Great fan of Tuchel. But internal issues indel sack cheyunathaan nallath project run aavula. Good decision from Todd.

 A group of Chelsea players felt they'd been treated unfairly by Thomas Tuchel, both in terms of selections and positions asked to play.

(Source: @Matt_Law_DT)"
6741,2022-09-07 10:17:47+00:00,henro006,@FrankKhalidUK I feel worse. Chelsea had no moral right to sack Tuchel. This man gave us his all. Chelsea is just going through a rough patch that has nothing to do with the manager.
6742,2022-09-07 10:17:47+00:00,Doumarank2,"Chelsea sack Thomas Tuchel as manager after disappointing start to season via @OneFootball. Read it here:

https://t.co/WEa7XJvv7P"
6743,2022-09-07 10:17:46+00:00,bo8172,"Idiotic to sack Tuchel this early. Don't think even Abramovich would have done so. If the club is in for a tough few years though, who am I to complain? 😂"
6744,2022-09-07 10:17:46+00:00,amirolariz,Random tul sack tuchel
6745,2022-09-07 10:17:41+00:00,jephszn,"Why would Chelsea sack Thomas Tuchel, he brought back good times to this club. Mans should have been given some more time"
6746,2022-09-07 10:17:39+00:00,juniorkingp,Aubameyang is bad luck to Chelsea. He came nooo Dem sack Tuchel who want to build a team nobody wants to play against with security man koulibaly
6747,2022-09-07 10:17:38+00:00,AtharvFCB_o7,We made them sack tuchel lmaooo https://t.co/LuvSDa98JO
6748,2022-09-07 10:17:38+00:00,Simply_miles8,"I will build a team that will sack me

Thomas Tuchel 2021"
6749,2022-09-07 10:17:34+00:00,ChelseaNewsApp,Chelsea sack Thomas Tuchel as manager after defeat at Zagreb: https://t.co/OuGEr0S5NB
6750,2022-09-07 10:17:34+00:00,ChelseaNewsApp,Chelsea sack manager Tuchel: https://t.co/0dCSkz6A0a
6751,2022-09-07 10:17:34+00:00,NUFCNewsApp,Chelsea sack Thomas Tuchel – This is magnificent!: https://t.co/XmAGwGPMYf
6752,2022-09-07 10:17:32+00:00,TheExpertChels,Chelsea spent the transfer window signing &amp; selling players for Tuchel only to sack him a week later.
6753,2022-09-07 10:17:31+00:00,LesComedy,"Thomas Tuchel: Chelsea sack manager following Champions League defeat. 

#ChelseaFC  

Find-out 👇 
https://t.co/maSuiLBAz3 https://t.co/EF9DQOQmTF"
6754,2022-09-07 10:17:31+00:00,kulz_101,"How can you sack Tuchel, dumb move"
6755,2022-09-07 10:17:30+00:00,AhmedBahgat28,An expected news.Todd Boehly officially sacks Tuchel due to the bad results at all the competitions especially after signing good deals. https://t.co/3eckJxd4Mg
6756,2022-09-07 10:17:29+00:00,BigbossTopzee,Naso Tuchel tell boehly on Ronaldo saga. Now dey don sack am https://t.co/Gco7a6nnPM
6757,2022-09-07 10:17:26+00:00,sammywad_,"@Jkeyym @Jakesross97 @sportbible This news of tuchel being sacked hurt me so much, but I believe the sack isn't all football related. There's more than meets the eyes."
6758,2022-09-07 10:17:25+00:00,syre_wilson_,@IamDONAVE @Blue_Footy Abramovich will not sack Tuchel by this time. Never!!!
6759,2022-09-07 10:17:24+00:00,TimScales94,"Relatively poor start to Chelsea’s season has made it much easier for them to sack Tuchel. Fwiw, having watched Chelsea a couple of times this season I thought they were often ponderous and lacking creativity. That said, he’s just been given a record budget + only had 7 games?"
6760,2022-09-07 10:17:23+00:00,_C_Andre,Everytime Chelsea sack a manaher ppl say its too early then they win PL/CL. Chelseas football under Tuchel was dry and boring and the results were abysmal. Gd decision
6761,2022-09-07 10:17:20+00:00,lilianeleberi,Why sack Tuchel after all he has done for the club 🥺🥺 https://t.co/VnLl9Izxsx
6762,2022-09-07 10:17:16+00:00,row_jnr,Herh them sack Tuchel?😳
6763,2022-09-07 10:17:16+00:00,abeyspacemedia,Tactical tuchel has been sack
6764,2022-09-07 10:17:16+00:00,ForsterEkene,@azuosumili He is right to sack Tuchel. Let the club regain enthusiasm from a fresh manager.
6765,2022-09-07 10:17:14+00:00,Keemtaker,Tuchel had to deal with a club in an ownership turmoil and also sign players without a technical director helping him out. Plus losing some of his key players to free transfers. I think it is harsh to sack him at this point in time.
6766,2022-09-07 10:17:13+00:00,talkfootballsp,Chelsea sacks Thomas Tuchel after ucl defeat in their first game 🤔 https://t.co/RDt2wO4qXd
6767,2022-09-07 10:17:11+00:00,Keldoc001,@Chelsea_FC_2022 Godamn you sack tuchel
6768,2022-09-07 10:17:10+00:00,god_fried,Oh just like that dem sack Tuchel
6769,2022-09-07 10:17:10+00:00,papa_wan1,BREAKING: Chelsea sack Head Coach Thomas Tuchel
6770,2022-09-07 10:17:10+00:00,NewsNSport,https://t.co/9Jq6lMkep0 Thomas Tuchel: Chelsea sack manager following Champions League defeat https://t.co/X49CKZ8LdS #Football https://t.co/LnG2FnHxBt
6771,2022-09-07 10:17:09+00:00,yebs24,norr the tuchel sack really pain me herh
6772,2022-09-07 10:17:09+00:00,misslululems,The heavily defensive set up Tuchel was giving Chelsea wasn’t sustainable at all and far from the football a club of their history should be producing. But to give him a £250M++ spending budget and sack him a month after the business is so insane man….
6773,2022-09-07 10:17:08+00:00,Blaiise1,Major reason tuchel deserves the sack. He lost our grip on our bad bitch. https://t.co/bNrC4oUjzu
6774,2022-09-07 10:17:07+00:00,KanteBeStopped7,Boehly actually pulled one of the most disorganised and shambolic transfer windows I’ve ever seen and sacks Tuchel like this can’t believe it
6775,2022-09-07 10:17:05+00:00,valjoze,Roman would eventually sack tuchel tho. But not this early.
6776,2022-09-07 10:17:02+00:00,VCPSoccer,"Thomas Tuchel sack explained by pundit
https://t.co/oo2P9L2zyB"
6777,2022-09-07 10:17:01+00:00,dutoe1,Safe to say Chelsea were looking for an excuse to sack tuchel to bring in a British manager.
6778,2022-09-07 10:17:00+00:00,newsdeckng,"Chelsea FC Sack Head Coach, Thomas Tuchel https://t.co/kzdqnC467X"
6779,2022-09-07 10:16:59+00:00,AdeBanqie,"I have few issues with the sack of Thomas Tuchel

- It’s too early in the season. He was not given enough time

- He brought in players that fit his ideas and system. Where will the new coach start from?

- You don’t sack someone who stood with the club through its recent crisis."
6780,2022-09-07 10:16:58+00:00,Unkleaboki,Who is Thomas Tuchel? (Chelsea Football Club sacks Thomas Tuchel) https://t.co/5pj0PJ3rde #chelsea #chelseamemes #thomastuchel
6781,2022-09-07 10:16:58+00:00,benconewsroom,Breaking News: Chelsea Sack Head Coach Tuchel - BencoNews https://t.co/8QEQXPJL4i
6782,2022-09-07 10:16:56+00:00,NiiKojoLamar,Ebi like dem sack wanna contractor for Chelsea. Thomas Tuchel built a team nobody wanted to play with only for Todd Boehly to demolish it.
6783,2022-09-07 10:16:54+00:00,aryan10ii,"Chelsea is the worst run club itw man how tf do you sack Thomas fuxking Tuchel😭😭😭

Now are they gonna go for? Pochettino??😵"
6784,2022-09-07 10:16:53+00:00,Abdul_Muhsin10,Ah them sack Tuchel😳
6785,2022-09-07 10:16:53+00:00,dammysmalz,"I smelt the sack after the lost against Dinamo Zagreb last night…. He never saw this coming. He left the players on the pitch to decide his fate, with the nonsense they displayed on the pitch. Oh sorry Tuchel!!!Wishing you the best of luck in your next job…."
6786,2022-09-07 10:16:52+00:00,itainteasyToT,we've been bad lately but yeah lets sack Tuchel. What in seven hell is this???
6787,2022-09-07 10:16:51+00:00,lennonsteele14,Why sack Tuchel after a few games in charge giving him millions to spend and sacking him just doesnt make sense
6788,2022-09-07 10:16:49+00:00,DroidedOutgames,"To sack Tommy Tuchel has to be one of the WORST decisions we've ever made as a club! 

He needed time to get that team. Absolute disgrace
#Chelsea #CFC"
6789,2022-09-07 10:16:49+00:00,AidilHafizy,@afiq_ja Yang penting chelsea bingai pi sack tuchel
6790,2022-09-07 10:16:48+00:00,RobChapple4,"Why sack Tuchel one week after a world record transfer window? I thought Boehly would have faith. I am fuming. We’re completely f*cked, completely f*cked, we’re completely f*cked."
6791,2022-09-07 10:16:46+00:00,emmacarroll88,Me thinking Keira Walsh to Barca was going to be the big football story of the day &amp; then Chelsea go sack Tuchel! #WSL https://t.co/3yAb0Thxmd
6792,2022-09-07 10:16:45+00:00,memphispaul2018,@ChelseaFC @WhaleFinApp Tuchel's sack letter
6793,2022-09-07 10:16:43+00:00,ShomolaS,Congratssss!!! Chelsea Coach Thomas Tuchel is sack...... Congratsssssss
6794,2022-09-07 10:16:43+00:00,AndrewSikapizye,"Crisis, crisis! Tuchel gets the sack. Panic station at le Blues, Hugh?"
6795,2022-09-07 10:16:40+00:00,arcmodi,"Chelsea don sack Tuchel, Wrong move, Wrong move!!!"
6796,2022-09-07 10:16:37+00:00,danny1878c,"Joker of a club Chelsea,buy Lukaku for nearly 100 mill then loan him out after 26 games,bring in tuchel and give him over 200 million to spend and sack him 7 games in to the season"
6797,2022-09-07 10:16:37+00:00,tweetDapsyn,"Why sack Tuchel this early??? 
Feel sorry for him"
6798,2022-09-07 10:16:37+00:00,Thechatbox_100,"Our Breakfast Story..Rihanna #BBNxMinimieNoodles
Bella #SquidGame 9 Champions League Carter Efe Zidane Simi
#iPhone14Pro Sack Tuchel Tuchel Out
#BBNaijaS7 Latest updates on Big Brother Naija Season 7 Simi Zidane BREAKING NEWS
Chelsea Waje Maguire Shocking
Leno Messi Koeman https://t.co/H42f4OjEe3"
6799,2022-09-07 10:16:36+00:00,jdeposicion,"Tuchel's project at Chelsea did seem to come at an endpoint recently (failure to address the squad's shortcomings, refusing to readjust) but  Tuchel's *sack* does come at a surprise. Interested to see who can take over, plenty of interesting names that can still save the season."
6800,2022-09-07 10:16:36+00:00,MinisterInyang,"the only surprising thing about the sack is, Boehly deferred to Tuchel on transfers, I meant left for Boehly, Ronaldo would have been a Chelsea player, so why sack him without giving him the benefit that he could get results from the players"
6801,2022-09-07 10:16:35+00:00,_Emezie_,Tuchel talent ID got him the sack at the end of the day. Can’t be signing Auba when there’s Ivan Toney. Sackable offense in my books.
6802,2022-09-07 10:16:30+00:00,senyonino,"Why sack Tuchel? Why?? Just one match in #UCL and you sack him...
How???? Todd Boehly why?? 
I just don't get. It's either it was planned long time ago to him out..
Operation sack Roman crew..."
6803,2022-09-07 10:16:29+00:00,De_essieno,"IN CASE YOU'VE MISSED IT: 

@ChelseaFC  sack Head Coach Thomas Tuchel after he lost his first @ChampionsLeague game of the season to Croatian side Dinamo Zagreb yesterday. https://t.co/92aCoTrE0g"
6804,2022-09-07 10:16:29+00:00,signaturetv,BREAKING: Chelsea Sack Manager Tuchel After Dinamo Zagreb Defeat https://t.co/KvUI63miP7
6805,2022-09-07 10:16:29+00:00,townflexgh,"Chelsea FC sacks head coach Thomas Tuchel [See Details] - https://t.co/C8gEsxkcza
#townflex https://t.co/aZsHcW36Rb"
6806,2022-09-07 10:16:24+00:00,Officer_suhail,"Why will chealsheet not sack Thomas tuchel? You bought many defenders like you are defending world war 3 and yet they are defending nothing.

#TuchelOut"
6807,2022-09-07 10:16:23+00:00,Liansii8,Chelsea sack Thomas Tuchel LIVE: Reaction and next manager updates https://t.co/ljfXrXc1yU
6808,2022-09-07 10:16:22+00:00,TeeUzor,"@ChelseaFC @Olayiwolar_ After yesterdays game and Tuchel speech after the game, I knew his sack was just around the corner. 
He felt it was coming and he was ready to accept it."
6809,2022-09-07 10:16:20+00:00,chander_RC17,"It seemed the new owners do not want anyone associated with the #Roman era. I could not see any other reason than that. 

But why back #Tuchel with 250 million just to sack him a week after the transfer window. 

#Chelsea"
6810,2022-09-07 10:16:20+00:00,TellMediaTime,"Ruthless Chelsea new owners pull the trigger, sack manager Thomas Tuchel after loss in Croatia https://t.co/mlSWTEiZFj"
6811,2022-09-07 10:16:19+00:00,_mr_enigmatic,"@Valyriannnn You have stated my point exactly.
Chelsea backed Tuchel. Only to sack him a week later?
Why Mourinho matters here is because in recent history his sacking baffled me.
First Spurs did not back him and then sacked him before a cup final? Spurs first major cup final in eternity!!"
6812,2022-09-07 10:16:19+00:00,Tobyofogun,"Chelsea sacks Tuchel?
Why does it feel anti climatic💔🥺"
6813,2022-09-07 10:16:17+00:00,Yatorson_,"@OneDeno254 First, nobody doesn't care about money. We all do, and maybe your owner sacked Tuchel coz he's desperate, so change your mentality. 2nd, it was UNWISE to sack Tuchel."
6814,2022-09-07 10:16:17+00:00,RDM702,Chelsea hit a rough patch &amp; sack Thomas Tuchel. Gotta be something behind the scenes. Otherwise that is absolutely insane
6815,2022-09-07 10:16:16+00:00,KhuzairyAziz,Rase liverpool worst lagi dri chelsea setakat ni tp tuchel yg kne sack dulu 😂
6816,2022-09-07 10:16:16+00:00,wande_ridwan,"the tuchel sack came earlier than expected. i thought they would at least give him another month. 

but we can’t deny how poor the team has been. poor selection. no game plan. no team play. just wing backs and insha allah."
6817,2022-09-07 10:16:14+00:00,OJ37536930,Chelsea spending a lot of money to sack tuchel is weird but not surprising with there history of managers being backed and sacked
6818,2022-09-07 10:16:02+00:00,Mureithimugo,"BREAKING!
Chelsea sack Head Coach Thomas Tuchel after he attained 100 games incharge last night! https://t.co/00a3D5Vaas"
6819,2022-09-07 10:15:58+00:00,VickeyVhai,If they wanted to sack Tuchel then why did they spend soo much on the players.. doesn't make sense?
6820,2022-09-07 10:15:58+00:00,RE_baq,"Tuchel sack, upgraded my ram and bought new battery, today is going perfectly fine 🤤"
6821,2022-09-07 10:15:55+00:00,owolesho12,@Jesu_tomiisin Lol I swear I’m tired.. we just dy put our emotions with the sack that’s why people are saying it is harsh.. if they give tuchel 5 more games we will be doomed
6822,2022-09-07 10:15:54+00:00,d0ntommy,Tuchel deserves the sack
6823,2022-09-07 10:15:53+00:00,Unnithan_jr,@Blue_Footy I genuinely think they were already looking for a reason to sack him. They are a new ownership they need their own guy which tuchel is not this has nothing to with football
6824,2022-09-07 10:15:52+00:00,dodigamaliel,"Dear, @juventusfcen...

Today, Tuchel is free agent. Perfect time to sack Allegri now! #AllegriOut"
6825,2022-09-07 10:15:50+00:00,aizatizzudinn,@ChelseaFC @premierleague Aduh chelsea ni rilek2 la dulu gampang takkan baru ijie bahan dah sack tuchel terus https://t.co/KIuhuX1V3D
6826,2022-09-07 10:15:48+00:00,BlaqoONaJourney,Why would Chelsea just sack Thomas tuchel just because of a few bad games? Like it makes no sense at all! They’d really suffer from this
6827,2022-09-07 10:15:45+00:00,Obasi1984,"Zinedine Zidane has ruled himself out of the #Chelsea job after the sack of #Tuchel 

Zidane says he wants to coach the French national team after the World cup and he does not have a strong hold on English.

#klopp #ChelseaFan #Aubameyang  #Toddboehly #martinez @potam1304 https://t.co/maw7DeIOXd"
6828,2022-09-07 10:15:44+00:00,FarbodobraF,"@hashim0307 Zidane
Tuchel
Pochettino
Tudor

We should sack Allegri. He will find a team and we won't pay for his entire contract"
6829,2022-09-07 10:15:43+00:00,emeka_obodo9,"Thomas Tuchel is doing a great job, why sack him?"
6830,2022-09-07 10:15:43+00:00,Caitlin26x,"So… Tuchel informs Gilmour he’s not part of his plans, we sell him and sack Tuchel less than a week later? Idek"
6831,2022-09-07 10:15:40+00:00,Kelvin22302496,"@JoySportsGH If you read the statement very well u will realize the thought to sack Tuchel is not about footballing reasons,it’s about what the new owners want"
6832,2022-09-07 10:15:40+00:00,_____IFI,"That Boehly decision to sack Tuchel without letting anybody know or someone outside is circle is top notch ""don't let anybody know"". More like ""banuso"""
6833,2022-09-07 10:15:40+00:00,Inverted10Role,I’m convinced that Boehly decision to sack Tuchel was influenced by trolls on Twitter
6834,2022-09-07 10:15:40+00:00,SIRRock11,"Big mistake to sack Tuchel at this time, Chelsea about to go through what Man United went through before Ten Hag."
6835,2022-09-07 10:15:39+00:00,Dr_Desai08,Those who are shocked and sad after Tuchel sack are emotional fools. https://t.co/OzvyQtuG1W
6836,2022-09-07 10:15:39+00:00,offor_onyekachi,"BREAKING: Chelsea Sack Tuchel 

Chelsea Football Club have on Wednesday parted company with Head Coach Thomas Tuchel. https://t.co/9mw1y1PA5n"
6837,2022-09-07 10:15:38+00:00,TheophilusBuadi,Hear me out my fellow barca fans…we for sack xavi then take tuchel come👍🏾
6838,2022-09-07 10:15:37+00:00,MOG_only,@tolzyhub Abeg7iiii. Dem don sack your Tuchel o
6839,2022-09-07 10:15:36+00:00,Dean8IX,"@ChelseaFC bought players that fit into Tuchel's system and boom, we sack him!

We had so many deadwoods that couldn't fit into Tuchel's system, yet we have plenty of ""Tuchel's players"" in this team.

Another headache for the incoming manager"
6840,2022-09-07 10:15:32+00:00,ClassifiedPerez,"My personal opinion about Tuchel's sack is that it may not be totally related to his performances on the field. I feel there may be more to it than we know now, and with time will unravel."
6841,2022-09-07 10:15:31+00:00,Naija_unlockd,"Breaking: Chelsea Sack Thomas Tuchel.
.
Breaking news . Simi . Tiwa . John Terry . Odogwu . Carter Efe . Gen Z https://t.co/1kR9xVteYL"
6842,2022-09-07 10:15:31+00:00,BounceMovies,BREAKING: Chelsea Sack Manager Thomas Tuchel https://t.co/pDLcrJ4OZt
6843,2022-09-07 10:15:30+00:00,DonaldD61114599,"Chelsea were right to sack Tuchel, guys didn't seem like he had a plan to turn their form around this time"
6844,2022-09-07 10:15:26+00:00,omotimehin_tope,"#Chelsea's decision to sack Thomas Tuchel is unrelated to the #UCL defeat to Dinamo Zagreb last night. Decision had already been made. They hope to appoint replacement quickly, possibly before Fulham game. 

[via @David_Ornstein]"
6845,2022-09-07 10:15:23+00:00,sholsss,"@georgelamps It's crazy. And this sack, na Tuchel do himself and I'm mad at him for that but on another hand, I feel like he's in a bad place mentally and needed a break.

Was waiting for the world cup break &amp; if things don't change after, sack him in Dec/Jan. But here we are..."
6846,2022-09-07 10:15:21+00:00,JantaKaReporter,Chelsea sack manager Thomas Tuchel after shock defeat in Champions League match; fans react in anger #ThomasTuchel https://t.co/Uj3tXgV7kV
6847,2022-09-07 10:15:20+00:00,chelseaforlife,@NiceGuyKenny Yes I guess so. Don’t know why they would sign Auba then sack Tuchel so quickly
6848,2022-09-07 10:15:19+00:00,STAGEMICHAEL1,@Blue_Footy Very stupid of him if he sacks Tuchel
6849,2022-09-07 10:15:19+00:00,Talk2Exponent,"@Naija_PR Tuchel cut Todd Boehly's ticket na why dem sack am.

😂"
6850,2022-09-07 10:15:19+00:00,_flemzeey,For even thinking of signing Gvardiol after signing KK Fofana Cucurella and knowing we have issue in other areas... Is enough reason to sack Tuchel... That was where me I drew the line... Tuchel don dey mad small small... It's like that heartbreak is beginning to affect him....
6851,2022-09-07 10:15:18+00:00,Tochukwu_Dave,"Trust the process ✊

@ChelseaFC sack head coach #Tuchel after 7 games into the season.

...as expected https://t.co/kNhe0DcOii"
6852,2022-09-07 10:15:18+00:00,tarwrld,tuchel sack https://t.co/HQDHByroSO
6853,2022-09-07 10:15:18+00:00,tamiloore__,"@B4MIDELE First they let Marina and Buck go, the Cech, then some other guys and then our head of scouts. I’m not saying his sack was justifiable but there clearly was trend and it was that they wanted their own men on the job. Tuchel leaving was inevitable for them but then"
6854,2022-09-07 10:15:16+00:00,agbarasa,Chelsea Don sack Tuchel
